Disciplina,Periodo,Registro,Sexo,Programa
"CAP260 - Sistemas Caóticos I",200501,8DG7I5MK94/2005,Masculino,PGCAP
"CAP260 - Sistemas Caóticos I",200501,9LVJI4W8Y0/2005,Feminino,PGCAP
"CAP260 - Sistemas Caóticos I",200501,TJAI0604RW/2005,Masculino,PGCAP
"CAP260 - Sistemas Caóticos I",200501,GN8AIAWJK0/2005,Masculino,ISOLADA
"CAP260 - Sistemas Caóticos I",200601,3K4VIWAQIW/2006,Masculino,PGGES
"CAP260 - Sistemas Caóticos I",200601,QMU3R083F6/2006,Masculino,PGCAP
"CAP260 - Sistemas Caóticos I",200601,XTQRRAN3MA/2006,Feminino,PGCAP
"CAP260 - Sistemas Caóticos I",200702,ZOT1I0NO3C/2007,Feminino,PGCAP
"CAP260 - Sistemas Caóticos I",200702,9QAH9LEYSU/2007,Masculino,PGCAP
"CAP260 - Sistemas Caóticos I",200902,AEP59WX9NY/2009,Feminino,PGCAP
"CAP260 - Sistemas Caóticos I",200902,NR7XRF2VC2/2009,Masculino,PGCAP
"CAP260 - Sistemas Caóticos I",201103,UF229X1MQE/2011,Masculino,PGCAP
"CAP260 - Sistemas Caóticos I",201103,QXN6R5SC4Q/2011,Masculino,PGCAP
"CAP260 - Sistemas Caóticos I",201103,VPSLRYGDB6/2011,Feminino,PGCAP
"CAP260 - Sistemas Caóticos I",201103,3GM1ILYFKO/2011,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200302,YDI30P3HW4/1998,Feminino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200302,FBQH96RINI/2003,Feminino,PGCAP
"CAP312 - Programação de Redes de Computadores",200302,IFFK9JT5QE/2002,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200302,QVT9R1W1SY/2002,Feminino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200302,LBDF00ZD3O/2002,Feminino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200302,1DFLRDODOI/2002,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200302,KU6T91K4R2/2002,Feminino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200302,WO7U0MFK4S/2003,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200302,POFYI8LTWG/2003,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200302,8IZI0EUQMK/2003,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200302,EJK906SGHW/2003,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200302,YF760PJNN0/2003,Feminino,PGCAP
"CAP312 - Programação de Redes de Computadores",200302,X96MI5I2ZK/2003,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200302,W75FRV9X5E/2002,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200302,3R1VI7JCYW/2000,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200402,VH5W9RL1WM/2003,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200402,9SOC07VA0S/2004,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200402,RZFN91W1MM/2004,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200402,JQHSIH8VLC/2004,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200402,UE6W9JN0NA/2004,Feminino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200402,L8KAI5F0G0/2004,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200402,Y0YIRP4WIY/2004,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200402,T2QC05V264/2004,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,8N5E9JNQJA/2002,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,8N5E9JNQJA/2009,Masculino,PGETE
"CAP312 - Programação de Redes de Computadores",200502,LM5K9DRSZQ/2005,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200502,REZE97FCRA/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,VCUURLQNT6/2002,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,VZ2IR3DI5M/2002,Feminino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,XKAGIEBI5S/2003,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,8OK1IEFZFC/2005,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200502,NNQT9WA0WE/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,T23W96KWFA/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,AROLR16FOI/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,O6TCROQ9P6/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,TWA9R7UKEA/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,OMY90FRAV8/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,OMY90FRAV8/2007,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200502,7S2RR8MJ6A/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,J1ZJISNIKO/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,WN7296T5RQ/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,P72I0GLQUK/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200502,PI6C0PF60S/2005,Feminino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200602,AFF609AHKC/2006,Masculino,PGCAP
"CAP312 - Programação de Redes de Computadores",200602,I3AYIVDC74/2006,Feminino,PGCAP
"CAP312 - Programação de Redes de Computadores",200602,T23W96KWFA/2005,Masculino,ISOLADA
"CAP312 - Programação de Redes de Computadores",200602,8B5B912RZ2/2006,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,X76606M7KC/2002,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,26CH9L76Y6/2003,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,GRAAI517PC/2003,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,A2EGIEO94G/2001,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,BRHJIR62KO/2001,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,S2VIRUBTMY/2003,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,YYOCRVXENU/2002,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,1JIDI4A6UW/2002,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,MMQE91O9FA/2003,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,MXU89AHOLI/2003,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,WZBO0V8ZB0/2003,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,XAFI042EH8/2003,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,XLJC0CVTNG/2003,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,XWN60LP8TO/2003,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,R3RZ9LIVFI/2003,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,3TVB90OZ8E/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,87VO061BGC/2003,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,J6OLRH8VOI/2003,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,3KRB9VKW9Q/2003,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,DM8R0GC6Z8/2003,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,XP7MILUSE8/2003,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,YF760PJNN0/2003,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,KMV60CE030/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,DNX7ILLTIG/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,EA4VI38NUW/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,DSY9R3TFIA/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,DSY9R3TFIA/2004,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,WNHT9A2C8E/2003,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,WNHT9A2C8E/2004,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,XVX599C0XA/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,MLHIR33XXM/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,MLHIR33XXM/2004,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200302,N7P6RKQSA2/2003,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200302,U3I0RMCDAY/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,VIXMICCGZK/2002,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,EXE90T9PDW/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,WYLN9IVREM/2004,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,3YWORGHUU2/2003,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,SIX595V29A/2003,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,816GIG5CJ4/2004,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,HSX59YX4XA/2004,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,T2TX0IY4BO/2004,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,0XIT95L9N2/2004,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,BL7X07ZEP0/2004,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,LXT6R1K4KQ/2004,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,F6B3087O1G/2000,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,7JW9R3N20Y/2004,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,7JW9R3N20Y/2006,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,LPQW94U8SM/2004,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,LPQW94U8SM/2005,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,VR8C0PLJI4/2004,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,X8O30GW904/2004,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,X8O30GW904/2005,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200402,AB4FR11D2Q/2004,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,TWWPI74Q54/2004,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200402,OMBI0IVVIK/2004,Feminino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200702,GG6GIW7SJ4/2007,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,O0U60B7IOC/2007,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,6H8N9U4QFY/2007,Feminino,PGETE
"CAP318 - Metodologia Orientada a Objetos",200702,UOKPIG37X4/2007,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,9PNF0QY9UC/2005,Masculino,ISOLADA
"CAP318 - Metodologia Orientada a Objetos",200702,9PNF0QY9UC/2008,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,LZPR0PRO8K/2006,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,KCMI0GZ6ZW/2007,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,364C0ETWJG/2006,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,4NK3064M1G/2007,Feminino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,598W91KCSM/2007,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,YGDPI1DZEG/2007,Masculino,PGCAP
"CAP318 - Metodologia Orientada a Objetos",200702,MUBE905DNA/2007,Masculino,ISOLADA
"CAP319 - Redes Neurais em Controle de Sistemas",200603,5MEL037UAS/2005,Feminino,PGCAP
"CAP319 - Redes Neurais em Controle de Sistemas",200603,27XO0AZ0XO/2006,Masculino,PGCAP
"CAP319 - Redes Neurais em Controle de Sistemas",200603,T8AK97V1D2/2006,Feminino,PGMET
"CAP319 - Redes Neurais em Controle de Sistemas",200603,LUOOR7K28Q/2006,Masculino,PGCAP
"CAP319 - Redes Neurais em Controle de Sistemas",200603,YFYFRS9XYQ/2006,Masculino,PGCAP
"CAP319 - Redes Neurais em Controle de Sistemas",200603,KCMI0GZ6ZW/2006,Masculino,ISOLADA
"CAP319 - Redes Neurais em Controle de Sistemas",200603,KCMI0GZ6ZW/2007,Masculino,PGCAP
"CAP319 - Redes Neurais em Controle de Sistemas",200603,UP7RRAJWVM/2006,Masculino,ISOLADA
"CAP319 - Redes Neurais em Controle de Sistemas",200603,DIPLR8EMF6/2006,Masculino,ISOLADA
"CAP322 - Mecânica dos Fluidos Computacional",200403,GGT7IT37VS/2004,Feminino,PGETE
"CAP322 - Mecânica dos Fluidos Computacional",200403,92KL0VWTES/2003,Masculino,PGETE
"CAP322 - Mecânica dos Fluidos Computacional",200403,IF4T9GJZ9Q/2004,Feminino,PGCAP
"CAP322 - Mecânica dos Fluidos Computacional",200403,O0U60B7IOC/2004,Masculino,ISOLADA
"CAP322 - Mecânica dos Fluidos Computacional",200503,9OS90DJNR8/2005,Masculino,PGETE
"CAP323 - Fenômenos de Transporte Computacional",200402,HHTB9Q3PR2/2004,Feminino,PGCAP
"CAP323 - Fenômenos de Transporte Computacional",200402,IF4T9GJZ9Q/2004,Feminino,PGCAP
"CAP323 - Fenômenos de Transporte Computacional",200402,SRQ30A4P5G/2004,Feminino,PGCAP
"CAP323 - Fenômenos de Transporte Computacional",200502,GGT7IT37VS/2004,Feminino,PGETE
"CAP323 - Fenômenos de Transporte Computacional",200502,9OS90DJNR8/2005,Masculino,PGETE
"CAP323 - Fenômenos de Transporte Computacional",200502,O0U60B7IOC/2004,Masculino,ISOLADA
"CAP323 - Fenômenos de Transporte Computacional",200502,A8TJIWHKSO/2005,Masculino,PGETE
"CAP324 - Bases da Morfologia Matemática para Análise de Imagens",200403,7KMAIG09XC/2003,Masculino,PGCAP
"CAP324 - Bases da Morfologia Matemática para Análise de Imagens",200403,SGM901B9Z8/2004,Masculino,PGCAP
"CAP324 - Bases da Morfologia Matemática para Análise de Imagens",200403,SRQ30A4P5G/2004,Feminino,PGCAP
"CAP324 - Bases da Morfologia Matemática para Análise de Imagens",200403,G29I0RU0P8/2004,Feminino,PGCAP
"CAP324 - Bases da Morfologia Matemática para Análise de Imagens",200503,OG8Q9SA2C6/2005,Feminino,PGCAP
"CAP324 - Bases da Morfologia Matemática para Análise de Imagens",200503,4T79RQ146A/2005,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,MMQE91O9FA/2003,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,MXU89AHOLI/2003,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,XAFI042EH8/2003,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,XLJC0CVTNG/2003,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,R3RZ9LIVFI/2003,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,J6OLRH8VOI/2003,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,3KRB9VKW9Q/2003,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,DM8R0GC6Z8/2003,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,7VQ4IOTP3K/2003,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,YF760PJNN0/2003,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200303,ZZ1PIW2H6G/2003,Masculino,ISOLADA
"CAP326 - Tópicos em Engenharia de Software",200303,BZOCRTQTBU/2003,Masculino,ISOLADA
"CAP326 - Tópicos em Engenharia de Software",200403,CDP7I8SWX4/2004,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200403,OAZ90TJ9LW/2004,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200403,CDA90XA538/2004,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200403,87VO061BGC/2003,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200403,DSY9R3TFIA/2004,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200403,WNHT9A2C8E/2004,Feminino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200403,WYLN9IVREM/2004,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200403,MLHIR33XXM/2004,Masculino,PGCAP
"CAP326 - Tópicos em Engenharia de Software",200403,SH53RNIDKI/2004,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200302,X76606M7KC/2002,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,6MRMI5RN7K/2004,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,PDC4IZSEQ8/2003,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,XE7ORNPOZE/2003,Masculino,ISOLADA
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,RIO00DZL3W/2003,Masculino,ISOLADA
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,RTRU0MT0A4/2003,Masculino,ISOLADA
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,9SOC07VA0S/2004,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,SH53RNIDKI/2004,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,II2GIHZ6WG/2004,Feminino,ISOLADA
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,I7LDI6172W/2004,Masculino,ISOLADA
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200402,RT9AIY76AO/2004,Masculino,ISOLADA
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200503,CDP7I8SWX4/2004,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200503,HSX59YX4XA/2005,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200503,ZAFK9WSSEE/2004,Masculino,ISOLADA
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200503,ZAFK9WSSEE/2006,Masculino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200503,BQO90ZB24K/2004,Feminino,ISOLADA
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200503,BQO90ZB24K/2006,Feminino,PGCAP
"CAP327 - Tópicos Avançados em Simulação de Sistemas",200503,MEDCR1P76I/2004,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200303,2YJN9DY1XA/2003,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200303,BRX4IXVDM8/2003,Feminino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200303,QIEURM43YI/2003,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200303,RE5SIHZ2PC/2003,Feminino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200303,4G3AIFX36O/2003,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200303,52AYIXJXJ4/2003,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200303,15DMIEJRI8/2003,Feminino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200403,E6G9RWOFIA/2000,Feminino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200403,E6G9RWOFIA/2005,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200403,0A1C0WMAZG/2002,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200403,A0J59GTRVY/2004,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200403,44ZGI73O0G/2003,Feminino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200403,BWBR0GSTV8/2004,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200403,QT0596BP5A/2004,Feminino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200403,GITO0RZ3B0/2004,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200503,VIXMICCGZK/2002,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200503,DB4X07IRT0/2005,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200503,44ZGI73O0G/2005,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200503,3KRXRQRFHE/2005,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200703,XP890H1BLW/2007,Masculino,PGETE
"CAP328 - Teoria do Controle Inteligente",200703,T23W96KWFA/2005,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200703,DTTFRH81LE/2006,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200703,DTTFRH81LE/2008,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200703,KZGX0VHGP0/2007,Feminino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200803,27XO0AZ0XO/2007,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",200803,OPL59DXC1A/2008,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200903,7JW9R3N20Y/2004,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",200903,Z26F07I1X0/2009,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201003,6QON9SV2AM/2010,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201003,T9O9R9VHFM/2010,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201103,7JW9R3N20Y/2011,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201103,SGIO0O87TO/2004,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",201103,A6YJIW8D60/2011,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201103,A3AK9KUO12/2011,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201103,KFVU0EFDWS/2011,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201103,KQZO0N8T30/2011,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201103,EKC594PA1A/2011,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201203,WPU9R2KGJM/2011,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",201203,NU9SIOROC0/2012,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",201403,VEORRPMY4Y/2014,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201503,NE4L005DK4/2015,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201503,WYR3RHIF76/2015,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201603,NAVK90AG92/2016,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201603,9KYZ9XJFY6/2016,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201703,TFNRRKZI2A/2017,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201703,DP4ORQ7Y3E/2017,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",201703,XS3K9VQJIE/2018,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201703,TCXX04WXYC/2017,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",201703,CILAIJZ9UO/2017,Feminino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",201703,NRZ7IHT5NS/2017,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201703,9CSN9MK3XA/2021,Feminino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201803,TH1MIQL2M8/2002,Masculino,ISOLADA
"CAP328 - Teoria do Controle Inteligente",201803,ON7AIRH0TC/2018,Masculino,PGCAP
"CAP328 - Teoria do Controle Inteligente",201903,0KWAINQ5C0/2019,Masculino,PGCAP
